case_id,scope,origen,t_s,evento,etapa,detalle
MT-B-1,selected_hemogram,cliente_sse,0.151,context_ready,,
MT-B-1,selected_hemogram,cliente_sse,0.151,retrieval_completed,,
MT-B-1,selected_hemogram,cliente_sse,0.151,generation_started,,
MT-B-1,selected_hemogram,cliente_sse,15.151,heartbeat,,
MT-B-1,selected_hemogram,cliente_sse,28.46,status,validating,
MT-B-1,selected_hemogram,cliente_sse,28.483,final,,
MT-B-1,selected_hemogram,cliente_sse,28.483,done,,
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:11.847955166Z,llm_chat.turn_guard,,
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:11.849284966Z,llm_chat.routed,,database_generation/selected_value
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:11.851615636Z,llm_chat.clinical_claim_scope,,
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:11.851740676Z,llm_chat.response_plan,,
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:11.856584695Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:11.856938645Z,llm_chat.queue_acquired,,
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:40.148461105Z,llm_chat.perf,,
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:40.167318083Z,llm_chat.validation,,valid/ok/
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:40.167379603Z,llm_chat.candidate_selected,,
MT-B-1,selected_hemogram,backend,2026-08-08T01:06:40.191067301Z,llm_chat.completed,,
MT-B-2,selected_hemogram,cliente_sse,0.136,start,,
MT-B-2,selected_hemogram,cliente_sse,0.137,context_ready,,
MT-B-2,selected_hemogram,cliente_sse,0.137,retrieval_completed,,
MT-B-2,selected_hemogram,cliente_sse,0.137,generation_started,,
MT-B-2,selected_hemogram,cliente_sse,15.146,heartbeat,,
MT-B-2,selected_hemogram,cliente_sse,30.138,heartbeat,,
MT-B-2,selected_hemogram,cliente_sse,38.489,status,validating,
MT-B-2,selected_hemogram,cliente_sse,38.509,final,,
MT-B-2,selected_hemogram,cliente_sse,38.51,done,,
MT-B-2,selected_hemogram,backend,2026-08-08T01:06:43.318177410Z,llm_chat.turn_guard,,
MT-B-2,selected_hemogram,backend,2026-08-08T01:06:43.319814460Z,llm_chat.routed,,database_generation/selected_value
MT-B-2,selected_hemogram,backend,2026-08-08T01:06:43.322297420Z,llm_chat.clinical_claim_scope,,
MT-B-2,selected_hemogram,backend,2026-08-08T01:06:43.322490350Z,llm_chat.response_plan,,
MT-B-2,selected_hemogram,backend,2026-08-08T01:06:43.328052520Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
MT-B-2,selected_hemogram,backend,2026-08-08T01:06:43.328427040Z,llm_chat.queue_acquired,,
MT-B-2,selected_hemogram,backend,2026-08-08T01:07:21.662179692Z,llm_chat.perf,,
MT-B-2,selected_hemogram,backend,2026-08-08T01:07:21.680892011Z,llm_chat.validation,,valid/ok/
MT-B-2,selected_hemogram,backend,2026-08-08T01:07:21.680940060Z,llm_chat.candidate_selected,,
MT-B-2,selected_hemogram,backend,2026-08-08T01:07:21.701217299Z,llm_chat.completed,,
MT-B-3,selected_hemogram,cliente_sse,0.146,start,,
MT-B-3,selected_hemogram,cliente_sse,0.147,context_ready,,
MT-B-3,selected_hemogram,cliente_sse,0.147,retrieval_completed,,
MT-B-3,selected_hemogram,cliente_sse,0.147,generation_started,,
MT-B-3,selected_hemogram,cliente_sse,15.147,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,30.148,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,30.185,status,validating,
MT-B-3,selected_hemogram,cliente_sse,30.186,status,repairing,
MT-B-3,selected_hemogram,cliente_sse,45.202,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,60.187,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,75.189,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,90.19,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,105.19,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,120.195,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,135.191,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,150.191,heartbeat,,
MT-B-3,selected_hemogram,cliente_sse,150.883,final,,
MT-B-3,selected_hemogram,cliente_sse,150.883,done,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:24.838261698Z,llm_chat.turn_guard,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:24.839915708Z,llm_chat.routed,,restricted_generation/direct_diagnosis
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:24.842397187Z,llm_chat.clinical_claim_scope,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:24.842487477Z,llm_chat.response_plan,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:24.848477997Z,llm_chat.generation_config,,safety_guardrail temp=0.3 attempt=1
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:24.848875007Z,llm_chat.queue_acquired,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:54.876525568Z,llm_chat.perf,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:54.888722557Z,llm_chat.validation,,invalid/structured_patient_fact_id_required/
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:54.888769337Z,llm_chat.regeneration,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:54.901047036Z,llm_chat.generation_config,,safety_guardrail_structured_repair temp=0.1 attempt=2
MT-B-3,selected_hemogram,backend,2026-08-08T01:07:54.901115866Z,llm_chat.queue_acquired,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:08:16.172658775Z,llm_chat.perf,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:08:16.174015915Z,llm_chat.validation,,invalid/structured_patient_fact_id_required/
MT-B-3,selected_hemogram,backend,2026-08-08T01:08:16.182284024Z,llm_chat.turn_guard_steer,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:08:16.182301304Z,llm_chat.generation_config,,safety_guardrail temp=0.3 attempt=3
MT-B-3,selected_hemogram,backend,2026-08-08T01:08:16.182625944Z,llm_chat.queue_acquired,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:33.687096915Z,llm_chat.perf,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:33.714396853Z,llm_chat.validation,,invalid/structured_patient_fact_not_materialized/
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:33.718651773Z,llm_chat.last_resort,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:33.718794553Z,llm_chat.generation_config,,safety_guardrail temp=0.3 attempt=4
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:33.718920553Z,llm_chat.queue_acquired,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:55.550260211Z,llm_chat.perf,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:55.553986911Z,llm_chat.validation,,valid/ok/
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:55.554031901Z,llm_chat.candidate_selected,,
MT-B-3,selected_hemogram,backend,2026-08-08T01:09:55.585072908Z,llm_chat.completed,,
MT-B-4,selected_hemogram,cliente_sse,0.14,start,,
MT-B-4,selected_hemogram,cliente_sse,0.14,context_ready,,
MT-B-4,selected_hemogram,cliente_sse,0.141,retrieval_completed,,
MT-B-4,selected_hemogram,cliente_sse,0.141,generation_started,,
MT-B-4,selected_hemogram,cliente_sse,15.142,heartbeat,,
MT-B-4,selected_hemogram,cliente_sse,30.143,heartbeat,,
MT-B-4,selected_hemogram,cliente_sse,39.987,status,validating,
MT-B-4,selected_hemogram,cliente_sse,40.011,final,,
MT-B-4,selected_hemogram,cliente_sse,40.011,done,,
MT-B-4,selected_hemogram,backend,2026-08-08T01:09:58.716468149Z,llm_chat.turn_guard,,
MT-B-4,selected_hemogram,backend,2026-08-08T01:09:58.718044179Z,llm_chat.routed,,database_generation/selected_value
MT-B-4,selected_hemogram,backend,2026-08-08T01:09:58.720624709Z,llm_chat.clinical_claim_scope,,
MT-B-4,selected_hemogram,backend,2026-08-08T01:09:58.720673718Z,llm_chat.response_plan,,
MT-B-4,selected_hemogram,backend,2026-08-08T01:09:58.726291298Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
MT-B-4,selected_hemogram,backend,2026-08-08T01:09:58.726589408Z,llm_chat.queue_acquired,,
MT-B-4,selected_hemogram,backend,2026-08-08T01:10:38.555476886Z,llm_chat.perf,,
MT-B-4,selected_hemogram,backend,2026-08-08T01:10:38.572768715Z,llm_chat.validation,,valid/ok/
MT-B-4,selected_hemogram,backend,2026-08-08T01:10:38.572876825Z,llm_chat.candidate_selected,,
MT-B-4,selected_hemogram,backend,2026-08-08T01:10:38.597132483Z,llm_chat.completed,,
MT-H-1,hemogram_history,cliente_sse,0.147,start,,
MT-H-1,hemogram_history,cliente_sse,0.148,context_ready,,
MT-H-1,hemogram_history,cliente_sse,0.148,retrieval_completed,,
MT-H-1,hemogram_history,cliente_sse,0.148,generation_started,,
MT-H-1,hemogram_history,cliente_sse,15.15,heartbeat,,
MT-H-1,hemogram_history,cliente_sse,30.148,heartbeat,,
MT-H-1,hemogram_history,cliente_sse,44.171,status,validating,
MT-H-1,hemogram_history,cliente_sse,44.172,status,repairing,
MT-H-1,hemogram_history,cliente_sse,59.173,heartbeat,,
MT-H-1,hemogram_history,cliente_sse,74.173,heartbeat,,
MT-H-1,hemogram_history,cliente_sse,89.178,heartbeat,,
MT-H-1,hemogram_history,cliente_sse,104.175,heartbeat,,
MT-H-1,hemogram_history,cliente_sse,106.59,error,,
MT-H-1,hemogram_history,backend,2026-08-08T01:10:41.734780831Z,llm_chat.turn_guard,,
MT-H-1,hemogram_history,backend,2026-08-08T01:10:41.736276941Z,llm_chat.routed,,database_generation/history_comparison
MT-H-1,hemogram_history,backend,2026-08-08T01:10:41.739550381Z,llm_chat.clinical_claim_scope,,
MT-H-1,hemogram_history,backend,2026-08-08T01:10:41.739859150Z,llm_chat.response_plan,,
MT-H-1,hemogram_history,backend,2026-08-08T01:10:41.745098030Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
MT-H-1,hemogram_history,backend,2026-08-08T01:10:41.745505090Z,llm_chat.queue_acquired,,
MT-H-1,hemogram_history,backend,2026-08-08T01:11:25.750730197Z,llm_chat.perf,,
MT-H-1,hemogram_history,backend,2026-08-08T01:11:25.770465826Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/WBC:value,WBC:unit,WBC:value,WBC:unit"
MT-H-1,hemogram_history,backend,2026-08-08T01:11:25.770512606Z,llm_chat.regeneration,,
MT-H-1,hemogram_history,backend,2026-08-08T01:11:25.783865175Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
MT-H-1,hemogram_history,backend,2026-08-08T01:11:25.784119075Z,llm_chat.queue_acquired,,
MT-H-1,hemogram_history,backend,2026-08-08T01:12:07.300048923Z,llm_chat.perf,,
MT-H-1,hemogram_history,backend,2026-08-08T01:12:07.307971443Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/WBC:value,WBC:unit,WBC:value,WBC:unit"
MT-H-1,hemogram_history,backend,2026-08-08T01:12:07.311947663Z,llm_chat.last_resort,,
MT-H-1,hemogram_history,backend,2026-08-08T01:12:07.312087712Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
MT-H-1,hemogram_history,backend,2026-08-08T01:12:07.312305532Z,llm_chat.queue_acquired,,
MT-H-1,hemogram_history,backend,2026-08-08T01:12:28.161695093Z,llm_chat.perf,,
MT-H-1,hemogram_history,backend,2026-08-08T01:12:28.162306653Z,llm_chat.validation,,invalid/structured_policy_claim_type_invalid/
MT-H-1,hemogram_history,backend,2026-08-08T01:12:28.184611741Z,llm_chat.terminal_error,,generation_repair_failed
MT-H-2,hemogram_history,cliente_sse,0.152,start,,
MT-H-2,hemogram_history,cliente_sse,0.153,context_ready,,
MT-H-2,hemogram_history,cliente_sse,0.153,retrieval_completed,,
MT-H-2,hemogram_history,cliente_sse,0.153,generation_started,,
MT-H-2,hemogram_history,cliente_sse,15.154,heartbeat,,
MT-H-2,hemogram_history,cliente_sse,30.154,heartbeat,,
MT-H-2,hemogram_history,cliente_sse,43.394,status,validating,
MT-H-2,hemogram_history,cliente_sse,43.394,status,repairing,
MT-H-2,hemogram_history,cliente_sse,58.358,heartbeat,,
MT-H-2,hemogram_history,cliente_sse,73.357,heartbeat,,
MT-H-2,hemogram_history,cliente_sse,88.358,heartbeat,,
MT-H-2,hemogram_history,cliente_sse,97.499,error,,
MT-H-2,hemogram_history,backend,2026-08-08T01:12:31.329241280Z,llm_chat.turn_guard,,
MT-H-2,hemogram_history,backend,2026-08-08T01:12:31.330684870Z,llm_chat.routed,,database_generation/history_comparison
MT-H-2,hemogram_history,backend,2026-08-08T01:12:31.334573689Z,llm_chat.clinical_claim_scope,,
MT-H-2,hemogram_history,backend,2026-08-08T01:12:31.334762549Z,llm_chat.response_plan,,
MT-H-2,hemogram_history,backend,2026-08-08T01:12:31.341219969Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
MT-H-2,hemogram_history,backend,2026-08-08T01:12:31.341650979Z,llm_chat.queue_acquired,,
MT-H-2,hemogram_history,backend,2026-08-08T01:13:14.527550418Z,llm_chat.perf,,
MT-H-2,hemogram_history,backend,2026-08-08T01:13:14.547005775Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/PLT:value,PLT:unit"
MT-H-2,hemogram_history,backend,2026-08-08T01:13:14.547050786Z,llm_chat.regeneration,,
MT-H-2,hemogram_history,backend,2026-08-08T01:13:14.560037474Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
MT-H-2,hemogram_history,backend,2026-08-08T01:13:14.560357325Z,llm_chat.queue_acquired,,
MT-H-2,hemogram_history,backend,2026-08-08T01:13:43.334621503Z,llm_chat.perf,,
MT-H-2,hemogram_history,backend,2026-08-08T01:13:43.341690932Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/PLT:value,PLT:unit"
MT-H-2,hemogram_history,backend,2026-08-08T01:13:43.345636942Z,llm_chat.last_resort,,
MT-H-2,hemogram_history,backend,2026-08-08T01:13:43.345657062Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
MT-H-2,hemogram_history,backend,2026-08-08T01:13:43.345968452Z,llm_chat.queue_acquired,,
MT-H-2,hemogram_history,backend,2026-08-08T01:14:08.664127196Z,llm_chat.perf,,
MT-H-2,hemogram_history,backend,2026-08-08T01:14:08.664476626Z,llm_chat.validation,,invalid/structured_schema_invalid/policy_rule_id_missing
MT-H-2,hemogram_history,backend,2026-08-08T01:14:08.689308204Z,llm_chat.terminal_error,,generation_repair_failed
MT-H-3,hemogram_history,cliente_sse,0.15,start,,
MT-H-3,hemogram_history,cliente_sse,0.15,context_ready,,
MT-H-3,hemogram_history,cliente_sse,0.151,retrieval_completed,,
MT-H-3,hemogram_history,cliente_sse,0.151,generation_started,,
MT-H-3,hemogram_history,cliente_sse,15.19,heartbeat,,
MT-H-3,hemogram_history,cliente_sse,30.153,heartbeat,,
MT-H-3,hemogram_history,cliente_sse,45.155,heartbeat,,
MT-H-3,hemogram_history,cliente_sse,49.822,status,validating,
MT-H-3,hemogram_history,cliente_sse,49.852,final,,
MT-H-3,hemogram_history,cliente_sse,49.882,done,,
MT-H-3,hemogram_history,backend,2026-08-08T01:14:11.828125921Z,llm_chat.turn_guard,,
MT-H-3,hemogram_history,backend,2026-08-08T01:14:11.829517641Z,llm_chat.routed,,database_generation/history_comparison
MT-H-3,hemogram_history,backend,2026-08-08T01:14:11.832986671Z,llm_chat.clinical_claim_scope,,
MT-H-3,hemogram_history,backend,2026-08-08T01:14:11.833014201Z,llm_chat.response_plan,,
MT-H-3,hemogram_history,backend,2026-08-08T01:14:11.839185310Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
MT-H-3,hemogram_history,backend,2026-08-08T01:14:11.839534350Z,llm_chat.queue_acquired,,
MT-H-3,hemogram_history,backend,2026-08-08T01:15:01.475326705Z,llm_chat.perf,,
MT-H-3,hemogram_history,backend,2026-08-08T01:15:01.510019752Z,llm_chat.validation,,valid/ok/
MT-H-3,hemogram_history,backend,2026-08-08T01:15:01.510066522Z,llm_chat.candidate_selected,,
MT-H-3,hemogram_history,backend,2026-08-08T01:15:01.540558110Z,llm_chat.completed,,
